RDM47739_SetExportWizard-Defects,Defect81194_PR00_CreateFolder,FAILED,61,3,1,345.51,,||,RDM47739_SetExportWizard-Defects,Defect81194_PR00_CreateFolder,FAILED,61,3,1,346.04
,Defect81194_PR01_CreateSimpleSet,FAILED,76,0,0,499.94,,||,,Defect81194_PR01_CreateSimpleSet,PASSED,94,1,0,262.60
,Defect81194_PR02_CreateComplexSet,FAILED,61,0,0,376.16,,||,,Defect81194_PR02_CreateComplexSet,PASSED,194,1,0,764.48
,Defect81194_PR03_CreateComplexSet,ERROR,,,,,,||,,Defect81194_PR03_CreateComplexSet,PASSED,110,0,0,374.61
,Defect81194_TC01_DisabledBackSettings,PASSED,63,2,0,76.09
RDM72834_AutomaticDisplay,RDM72834_PR00_CreateFolder,PASSED,66,4,0,49.18
,RDM72834_PR01_CreateSimpleSet,FAILED,95,14,7,133.77,,||,,RDM72834_PR01_CreateSimpleSet,PASSED,95,16,0,129.34,,||,,RDM72834_PR01_CreateSimpleSet,PASSED,84,9,0,89.54,,||,,RDM72834_PR01_CreateSimpleSet,FAILED,84,18,1,90.70
,RDM72834_PR02_CreateRDSTypeCK1,PASSED,202,9,0,552.68
,RDM72834_PR03_CreateRDSTypeCK2,PASSED,203,10,0,562.69
,RDM72834_TC01_CreateRDSSetCK1,ERROR,,,,,,||,,RDM72834_TC01_CreateRDSSetCK1,ERROR,,,,,,||,,RDM72834_TC01_CreateRDSSetCK1,FAILED,231,69,5,390.07,,||,,RDM72834_TC01_CreateRDSSetCK1,FAILED,282,104,4,506.11
,RDM72834_TC02_CreateRDSSetCK2,FAILED,294,53,25,754.75,,||,,RDM72834_TC02_CreateRDSSetCK2,FAILED,295,83,25,764.94,,||,,RDM72834_TC02_CreateRDSSetCK2,FAILED,295,104,4,528.15
,RDM72834_PR04_CreateRDSTypeCK3,FAILED,64,1,0,62.45,,||,,RDM72834_PR04_CreateRDSTypeCK3,FAILED,72,1,0,92.61,,||,,RDM72834_PR04_CreateRDSTypeCK3,FAILED,164,15,4,472.00,,||,,RDM72834_PR04_CreateRDSTypeCK3,FAILED,80,17,1,113.33,,||,,RDM72834_PR04_CreateRDSTypeCK3,PASSED,80,18,0,112.26
,RDM72834_TC03_CreateRDSSetCK3,FAILED,138,11,1,947.97,,||,,RDM72834_TC03_CreateRDSSetCK3,ERROR,,,,,,||,,RDM72834_TC03_CreateRDSSetCK3,FAILED,89,9,0,198.02,,||,,RDM72834_TC03_CreateRDSSetCK3,FAILED,85,7,2,210.43,,||,,RDM72834_TC03_CreateRDSSetCK3,FAILED,88,8,1,603.09,,||,,RDM72834_TC03_CreateRDSSetCK3,PASSED,168,55,0,359.13,,||,,RDM72834_TC03_CreateRDSSetCK3,FAILED,170,55,1,379.17
,RDM72834_TC04_ValidateExportDisplay_SimpleSet,FAILED,60,1,0,150.61,,||,,RDM72834_TC04_ValidateExportDisplay_SimpleSet,FAILED,122,34,2,179.61
,temp,FAILED,57,1,0,189.36,,||,,temp,PASSED,84,22,0,72.11,,||,,temp,FAILED,84,21,1,65.95,,||,,temp,FAILED,77,14,1,64.45,,||,,temp,FAILED,83,20,1,55.77,,||,,temp,PASSED,77,15,0,72.40
,timeStamp,PASSED,46,0,0,0.01,,||,,timeStamp,PASSED,62,2,0,25.01,,||,,timeStamp,PASSED,64,3,0,21.93,,||,,timeStamp,PASSED,64,3,0,32.97
RDM72831_SetValueHierarchy,RDM72831_PR00_CreateFolder,PASSED,66,4,0,49.65,,||,,RDM72831_PR00_CreateFolder,PASSED,66,4,0,53.59
,RDM72831_PR01_CreateSimpleSet,PASSED,74,6,0,67.09,,||,,RDM72831_PR01_CreateSimpleSet,PASSED,74,6,0,67.81,,||,,RDM72831_PR01_CreateSimpleSet,PASSED,74,6,0,80.11
,RDM72831_TC01_VerifyTabs,FAILED,167,89,5,134.15,,||,,RDM72831_TC01_VerifyTabs,FAILED,60,1,0,86.40,,||,,RDM72831_TC01_VerifyTabs,PASSED,174,98,0,167.45,,||,,RDM72831_TC01_VerifyTabs,FAILED,168,90,4,161.47
